verb,conjugates
돌리다,돌리더라니까
돌리다,돌리더라도
돌리다,돌리더라며
돌리다,돌리더라면
돌리다,돌리더라면서
돌리다,돌리더람
돌리다,돌리던
돌리다,돌리던가
돌리다,돌리던데
돌리다,돌리던지
돌리다,돌리데
돌리다,돌리데요
돌리다,돌리도다
돌리다,돌리되
돌리다,돌리든
돌리다,돌리든지
돌리다,돌리듯
돌리다,돌리듯이
돌리다,돌리죠
돌리다,돌리지마는
돌리다,돌리지만
돌리다,돌리지요
돌리다,돌린걸
돌리다,돌린들
돌리다,돌리나마
돌리다,돌리니까
돌리다,돌릴
돌리다,돌릴걸
돌리다,돌릴까
돌리다,돌릴는지
돌리다,돌릴라
돌리다,돌릴라고
돌리다,돌릴러니
돌리다,돌릴러라
돌리다,돌릴런고
돌리다,돌릴망정
돌리다,돌릴밖에
돌리다,돌릴뿐더러
돌리다,돌릴수록
돌리다,돌릴지라도
돌리다,돌리며
돌리다,돌리면
돌리다,돌리면서
돌리다,돌리세요
돌리다,돌리셔요
돌리다,돌리지
돌리다,돌리건대
돌리다,돌리나니
돌리다,돌리느라
돌리다,돌리느라고
돌리다,돌리는구나
돌리다,돌리는군
돌리다,돌리도록
돌리다,돌리자
돌리다,돌리자고
돌리다,돌리자꾸나
돌리다,돌리자느니
돌리다,돌리자니까
돌리다,돌리자마자
돌리다,돌리자며
돌리다,돌리자면
돌리다,돌리자면서
돌리다,돌린
돌리다,돌린다
돌리다,돌린다고
돌리다,돌린다나
돌리다,돌린다네
돌리다,돌린다느니
돌리다,돌린다니
돌리다,돌린다니까
돌리다,돌린다더라
돌리다,돌린다며
돌리다,돌린다면
돌리다,돌린다면서
돌리다,돌린답니까
돌리다,돌린답니다
돌리다,돌린답시고
돌리다,돌린대
돌리다,돌린대요
돌리다,돌릴거나
돌리다,돌릴게
돌리다,돌릴래
돌리다,돌리라고
돌리다,돌리러
돌리다,돌리려
돌리다,돌립시다
돌리다,돌리세
돌리다,돌리시라
돌리다,돌리십시다
돌리다,돌리십시오
돌리다,돌리고자
돌리다,돌리느냐
돌리다,돌리느냐고
돌리다,돌리느니
돌리다,돌리느니만
돌리다,돌리느니만큼
돌리다,돌리는
돌리다,돌리는걸
돌리다,돌리는데
돌리다,돌리는지
결정하다,결정하거나
결정하다,결정하거늘
결정하다,결정하거니
결정하다,결정하거든
결정하다,결정하건
결정하다,결정하것다
결정하다,결정하게
결정하다,결정하겠
결정하다,결정하고
결정하다,결정하고말고
결정하다,결정하기로
결정하다,결정하기로니
결정하다,결정하기로서
결정하다,결정하기로서니
결정하다,결정하기에
결정하다,결정하네
결정하다,결정하니
결정하다,결정하다
결정하다,결정하다가
결정하다,결정하다가는
결정하다,결정하다간
결정하다,결정하다니
결정하다,결정하다마다
결정하다,결정하더니
결정하다,결정하더니라
결정하다,결정하더라
결정하다,결정하더라니까
결정하다,결정하더라도
결정하다,결정하더라며
결정하다,결정하더라면
결정하다,결정하더라면서
결정하다,결정하더람
결정하다,결정하던
결정하다,결정하던가
결정하다,결정하던데
결정하다,결정하던지
결정하다,결정하데
결정하다,결정하데요
결정하다,결정하도다
결정하다,결정하되
결정하다,결정하든
결정하다,결정하든지
결정하다,결정하듯
결정하다,결정하듯이
결정하다,결정하죠
결정하다,결정하지마는
결정하다,결정하지만
결정하다,결정하지요
결정하다,결정한걸
결정하다,결정한들
결정하다,결정하나마
결정하다,결정하니까
결정하다,결정할
결정하다,결정할걸
결정하다,결정할까
결정하다,결정할는지
결정하다,결정할라
결정하다,결정할라고
결정하다,결정할러니
결정하다,결정할러라
결정하다,결정할런고
결정하다,결정할망정
결정하다,결정할밖에
결정하다,결정할뿐더러
결정하다,결정할수록
결정하다,결정할지라도
결정하다,결정하며
결정하다,결정하면
결정하다,결정하면서
결정하다,결정하세요
결정하다,결정하셔요
결정하다,결정하지
결정하다,결정하건대
결정하다,결정하나니
결정하다,결정하느라
결정하다,결정하느라고
결정하다,결정하는구나
결정하다,결정하는군
결정하다,결정하도록
결정하다,결정하자
결정하다,결정하자고
결정하다,결정하자꾸나
결정하다,결정하자느니
결정하다,결정하자니까
결정하다,결정하자마자
결정하다,결정하자며
결정하다,결정하자면
결정하다,결정하자면서
결정하다,결정한
결정하다,결정한다
결정하다,결정한다고
결정하다,결정한다나
결정하다,결정한다네
결정하다,결정한다느니
결정하다,결정한다니
결정하다,결정한다니까
결정하다,결정한다더라
결정하다,결정한다며
결정하다,결정한다면
결정하다,결정한다면서
결정하다,결정한답니까
결정하다,결정한답니다
결정하다,결정한답시고
결정하다,결정한대
결정하다,결정한대요
결정하다,결정할거나
결정하다,결정할게
결정하다,결정할래
결정하다,결정하라고
결정하다,결정하러
결정하다,결정하려
결정하다,결정합시다
결정하다,결정하세
결정하다,결정하시라
결정하다,결정하십시다
결정하다,결정하십시오
결정하다,결정하고자
결정하다,결정하느냐
결정하다,결정하느냐고
결정하다,결정하느니
결정하다,결정하느니만
결정하다,결정하느니만큼
결정하다,결정하는
결정하다,결정하는걸
결정하다,결정하는데
결정하다,결정하는지
미루다,미루거나
미루다,미루거늘
미루다,미루거니
미루다,미루거든
미루다,미루건
미루다,미루것다
미루다,미루게
미루다,미루겠
미루다,미루고
미루다,미루고말고
미루다,미루기로
미루다,미루기로니
미루다,미루기로서
미루다,미루기로서니
미루다,미루기에
미루다,미루네
미루다,미루니
미루다,미루다
미루다,미루다가
미루다,미루다가는
미루다,미루다간
미루다,미루다니
미루다,미루다마다
미루다,미루더니
미루다,미루더니라
미루다,미루더라
미루다,미루더라니까
미루다,미루더라도
미루다,미루더라며
미루다,미루더라면
미루다,미루더라면서
미루다,미루더람
미루다,미루던
미루다,미루던가
미루다,미루던데
미루다,미루던지
미루다,미루데
미루다,미루데요
미루다,미루도다
미루다,미루되
미루다,미루든
미루다,미루든지
미루다,미루듯
미루다,미루듯이
미루다,미루죠
미루다,미루지마는
미루다,미루지만
미루다,미루지요
미루다,미룬걸
미루다,미룬들
미루다,미루나마
미루다,미루니까
미루다,미룰
미루다,미룰걸
미루다,미룰까
미루다,미룰는지
미루다,미룰라
미루다,미룰라고
미루다,미룰러니
미루다,미룰러라
미루다,미룰런고
미루다,미룰망정
미루다,미룰밖에
미루다,미룰뿐더러
미루다,미룰수록
미루다,미룰지라도
미루다,미루며
미루다,미루면
미루다,미루면서
미루다,미루세요
미루다,미루셔요
미루다,미루지
미루다,미루건대
미루다,미루나니
미루다,미루느라
미루다,미루느라고
미루다,미루는구나
미루다,미루는군
미루다,미루도록
미루다,미루자
미루다,미루자고
미루다,미루자꾸나
미루다,미루자느니
미루다,미루자니까
미루다,미루자마자
미루다,미루자며
미루다,미루자면
미루다,미루자면서
미루다,미룬
미루다,미룬다
미루다,미룬다고
미루다,미룬다나
미루다,미룬다네
미루다,미룬다느니
미루다,미룬다니
미루다,미룬다니까
미루다,미룬다더라
미루다,미룬다며
미루다,미룬다면
미루다,미룬다면서
미루다,미룬답니까
미루다,미룬답니다
미루다,미룬답시고
미루다,미룬대
미루다,미룬대요
미루다,미룰거나
미루다,미룰게
미루다,미룰래
미루다,미루라고
미루다,미루러
미루다,미루려
미루다,미룹시다
미루다,미루세
미루다,미루시라
미루다,미루십시다
미루다,미루십시오
미루다,미루고자
미루다,미루느냐
미루다,미루느냐고
미루다,미루느니
미루다,미루느니만
미루다,미루느니만큼
미루다,미루는
미루다,미루는걸
미루다,미루는데
미루다,미루는지
연기하다,연기하거나
연기하다,연기하거늘
연기하다,연기하거니
연기하다,연기하거든
연기하다,연기하건
연기하다,연기하것다
연기하다,연기하게
연기하다,연기하겠
연기하다,연기하고
연기하다,연기하고말고
연기하다,연기하기로
연기하다,연기하기로니
연기하다,연기하기로서
연기하다,연기하기로서니
연기하다,연기하기에
연기하다,연기하네
연기하다,연기하니
연기하다,연기하다
연기하다,연기하다가
연기하다,연기하다가는
연기하다,연기하다간
연기하다,연기하다니
연기하다,연기하다마다
연기하다,연기하더니
연기하다,연기하더니라
연기하다,연기하더라
연기하다,연기하더라니까
연기하다,연기하더라도
연기하다,연기하더라며
연기하다,연기하더라면
연기하다,연기하더라면서
연기하다,연기하더람
연기하다,연기하던
연기하다,연기하던가
연기하다,연기하던데
연기하다,연기하던지
연기하다,연기하데
연기하다,연기하데요
연기하다,연기하도다
연기하다,연기하되
연기하다,연기하든
연기하다,연기하든지
연기하다,연기하듯
연기하다,연기하듯이
연기하다,연기하죠
연기하다,연기하지마는
연기하다,연기하지만
연기하다,연기하지요
연기하다,연기한걸
연기하다,연기한들
연기하다,연기하나마
연기하다,연기하니까
연기하다,연기할
연기하다,연기할걸
연기하다,연기할까
연기하다,연기할는지
연기하다,연기할라
연기하다,연기할라고
연기하다,연기할러니
연기하다,연기할러라
연기하다,연기할런고
연기하다,연기할망정
연기하다,연기할밖에
연기하다,연기할뿐더러
연기하다,연기할수록
연기하다,연기할지라도
연기하다,연기하며
연기하다,연기하면
연기하다,연기하면서
연기하다,연기하세요
연기하다,연기하셔요
연기하다,연기하지
연기하다,연기하건대
연기하다,연기하나니
연기하다,연기하느라
연기하다,연기하느라고
연기하다,연기하는구나
연기하다,연기하는군
연기하다,연기하도록
연기하다,연기하자
연기하다,연기하자고
연기하다,연기하자꾸나
연기하다,연기하자느니
연기하다,연기하자니까
연기하다,연기하자마자
연기하다,연기하자며
연기하다,연기하자면
연기하다,연기하자면서
연기하다,연기한
연기하다,연기한다
연기하다,연기한다고
연기하다,연기한다나
연기하다,연기한다네
연기하다,연기한다느니
연기하다,연기한다니
연기하다,연기한다니까
연기하다,연기한다더라
연기하다,연기한다며
연기하다,연기한다면
연기하다,연기한다면서
연기하다,연기한답니까
연기하다,연기한답니다
연기하다,연기한답시고
연기하다,연기한대
연기하다,연기한대요
연기하다,연기할거나
연기하다,연기할게
연기하다,연기할래
연기하다,연기하라고
연기하다,연기하러
연기하다,연기하려
연기하다,연기합시다
연기하다,연기하세
연기하다,연기하시라
연기하다,연기하십시다
연기하다,연기하십시오
연기하다,연기하고자
연기하다,연기하느냐
연기하다,연기하느냐고
연기하다,연기하느니
연기하다,연기하느니만
연기하다,연기하느니만큼
연기하다,연기하는
연기하다,연기하는걸
연기하다,연기하는데
연기하다,연기하는지
요구하다,요구하거나
요구하다,요구하거늘
요구하다,요구하거니
요구하다,요구하거든
요구하다,요구하건
요구하다,요구하것다
요구하다,요구하게
요구하다,요구하겠
요구하다,요구하고
요구하다,요구하고말고
요구하다,요구하기로
요구하다,요구하기로니
요구하다,요구하기로서
요구하다,요구하기로서니
요구하다,요구하기에
요구하다,요구하네
요구하다,요구하니
요구하다,요구하다
요구하다,요구하다가
요구하다,요구하다가는
요구하다,요구하다간
요구하다,요구하다니
요구하다,요구하다마다
요구하다,요구하더니
요구하다,요구하더니라
요구하다,요구하더라
요구하다,요구하더라니까
요구하다,요구하더라도
요구하다,요구하더라며
요구하다,요구하더라면
요구하다,요구하더라면서
요구하다,요구하더람
요구하다,요구하던
요구하다,요구하던가
